,Time,Time(s),Temp(K)
0,2015-07-19 05:54:12,0,20.0
1,2015-07-19 05:54:17,5,20.0
2,2015-07-19 05:54:22,10,20.0
3,2015-07-19 05:54:28,16,20.0
4,2015-07-19 05:54:33,21,20.0
5,2015-07-19 05:54:38,26,20.0
6,2015-07-19 05:54:43,31,20.0
7,2015-07-19 05:54:48,36,20.0
8,2015-07-19 05:54:53,41,20.0
9,2015-07-19 05:54:59,47,20.0
10,2015-07-19 05:55:04,52,20.0
11,2015-07-19 05:55:10,58,20.0
12,2015-07-19 05:55:15,63,20.0
13,2015-07-19 05:55:21,69,20.0
14,2015-07-19 05:55:26,74,20.0
15,2015-07-19 05:55:31,79,20.0
16,2015-07-19 05:55:37,85,20.0
17,2015-07-19 05:55:43,91,20.0
18,2015-07-19 05:55:48,96,20.0
19,2015-07-19 05:55:54,102,20.0
20,2015-07-19 05:56:00,108,20.0
21,2015-07-19 05:56:05,113,20.0
22,2015-07-19 05:56:11,119,20.0
23,2015-07-19 05:56:16,124,20.0
24,2015-07-19 05:56:21,129,20.0
25,2015-07-19 05:56:27,135,20.0
26,2015-07-19 05:56:32,140,20.0
27,2015-07-19 05:56:37,145,20.0
28,2015-07-19 05:56:43,151,20.0
29,2015-07-19 05:56:48,156,20.0
30,2015-07-19 05:56:54,162,20.0
31,2015-07-19 05:56:59,167,20.0
32,2015-07-19 05:57:04,172,20.0
33,2015-07-19 05:57:09,177,20.0
34,2015-07-19 05:57:14,182,20.0
35,2015-07-19 05:57:19,187,20.0
36,2015-07-19 05:57:25,193,20.0
37,2015-07-19 05:57:30,198,20.0
38,2015-07-19 05:57:35,203,20.0
39,2015-07-19 05:57:40,208,20.0
40,2015-07-19 05:57:45,213,20.0
41,2015-07-19 05:57:50,218,20.0
42,2015-07-19 05:57:55,223,20.0
43,2015-07-19 05:58:01,229,20.0
44,2015-07-19 05:58:07,235,20.0
45,2015-07-19 05:58:13,241,20.0
46,2015-07-19 05:58:19,247,20.0
47,2015-07-19 05:58:25,253,20.0
48,2015-07-19 05:58:31,259,20.0
