,Time,Time(s),Temp(K),Wavelength,QWP_Pos
0,2015-07-18 18:57:47,0,20.0,1053,1
1,2015-07-18 18:57:52,5,20.0,1053,1
2,2015-07-18 18:57:57,10,20.0,1053,1
3,2015-07-18 18:58:03,16,20.0,1053,1
4,2015-07-18 18:58:08,21,20.0,1053,1
5,2015-07-18 18:58:14,27,20.0,1053,1
6,2015-07-18 18:58:20,33,20.0,1053,1
7,2015-07-18 18:58:25,38,20.0,1053,1
8,2015-07-18 18:58:31,44,20.0,1053,1
9,2015-07-18 18:58:37,50,20.0,1053,1
10,2015-07-18 18:58:42,55,20.0,1053,1
11,2015-07-18 18:58:47,60,20.0,1053,1
12,2015-07-18 18:58:53,66,20.0,1053,1
13,2015-07-18 18:58:58,71,20.0,1053,1
14,2015-07-18 18:59:03,76,20.0,1053,1
15,2015-07-18 18:59:08,81,20.0,1053,1
16,2015-07-18 18:59:14,87,20.0,1053,1
17,2015-07-18 18:59:19,92,20.0,1053,1
18,2015-07-18 18:59:24,97,20.0,1053,1
19,2015-07-18 18:59:29,102,20.0,1053,1
20,2015-07-18 18:59:34,107,20.0,1053,1
21,2015-07-18 18:59:39,112,20.0,1053,1
22,2015-07-18 18:59:44,117,20.0,1053,1
23,2015-07-18 18:59:50,123,20.0,1053,1
24,2015-07-18 18:59:55,128,20.0,1053,1
25,2015-07-18 19:00:00,133,20.0,1053,1
26,2015-07-18 19:00:06,139,20.0,1053,1
27,2015-07-18 19:00:11,144,20.0,1053,1
28,2015-07-18 19:00:16,149,20.0,1053,1
29,2015-07-18 19:00:22,155,20.0,1053,1
30,2015-07-18 19:00:27,160,20.0,1053,1
31,2015-07-18 19:00:32,165,20.0,1053,1
32,2015-07-18 19:00:37,170,20.0,1053,1
33,2015-07-18 19:00:42,175,20.0,1053,1
34,2015-07-18 19:00:47,180,20.0,1053,1
35,2015-07-18 19:00:52,185,20.0,1053,1
36,2015-07-18 19:00:58,191,20.0,1053,1
37,2015-07-18 19:01:03,196,20.0,1053,1
38,2015-07-18 19:01:08,201,20.0,1053,1
39,2015-07-18 19:01:13,206,20.0,1053,1
40,2015-07-18 19:01:18,211,20.0,1053,1
41,2015-07-18 19:01:23,216,20.0,1053,1
42,2015-07-18 19:01:29,222,20.0,1053,1
43,2015-07-18 19:01:35,228,20.0,1053,1
44,2015-07-18 19:01:40,233,20.0,1053,1
45,2015-07-18 19:01:46,239,20.0,1053,1
46,2015-07-18 19:01:52,245,20.0,1053,1
47,2015-07-18 19:01:57,250,20.0,1053,1
48,2015-07-18 19:02:02,255,20.0,1053,1
49,2015-07-18 19:02:08,261,20.0,1053,1
50,2015-07-18 19:02:14,267,20.0,1053,1
51,2015-07-18 19:02:20,273,20.0,1053,1
52,2015-07-18 19:02:25,278,20.0,1053,1
53,2015-07-18 19:02:30,283,20.0,1053,1
54,2015-07-18 19:02:35,288,20.0,1053,1
55,2015-07-18 19:02:41,294,20.0,1053,1
56,2015-07-18 19:02:46,299,20.0,1053,1
57,2015-07-18 19:02:52,305,20.0,1053,1
58,2015-07-18 19:02:58,311,20.0,1053,1
59,2015-07-18 19:03:03,316,20.0,1053,1
60,2015-07-18 19:03:09,322,20.0,1053,1
61,2015-07-18 19:03:15,328,20.0,1053,1
62,2015-07-18 19:03:21,334,20.0,1053,1
63,2015-07-18 19:03:26,339,20.0,1053,1
64,2015-07-18 19:03:32,345,20.0,1053,1
65,2015-07-18 19:03:38,351,20.0,1053,1
66,2015-07-18 19:03:43,356,20.0,1053,1
