,Time,Time(s),Temp(K)
0,2015-07-14 19:36:12,0,20.0
1,2015-07-14 19:36:17,5,20.0
2,2015-07-14 19:36:23,11,20.0
3,2015-07-14 19:36:29,17,20.0
4,2015-07-14 19:36:35,23,20.0
5,2015-07-14 19:36:41,29,20.0
6,2015-07-14 19:36:47,35,20.0
7,2015-07-14 19:36:52,40,20.0
8,2015-07-14 19:36:57,45,20.0
9,2015-07-14 19:37:03,51,20.0
10,2015-07-14 19:37:08,56,20.0
11,2015-07-14 19:37:13,61,20.0
12,2015-07-14 19:37:19,67,20.0
13,2015-07-14 19:37:24,72,20.0
14,2015-07-14 19:37:29,77,20.0
15,2015-07-14 19:37:34,82,20.0
16,2015-07-14 19:37:40,88,20.0
17,2015-07-14 19:37:46,94,20.0
18,2015-07-14 19:37:51,99,20.0
19,2015-07-14 19:37:56,104,20.0
20,2015-07-14 19:38:01,109,20.0
21,2015-07-14 19:38:06,114,20.0
22,2015-07-14 19:38:11,119,20.0
23,2015-07-14 19:38:17,125,20.0
24,2015-07-14 19:38:23,131,20.0
25,2015-07-14 19:38:28,136,20.0
26,2015-07-14 19:38:33,141,20.0
27,2015-07-14 19:38:39,147,20.0
28,2015-07-14 19:38:44,152,20.0
29,2015-07-14 19:38:50,158,20.0
30,2015-07-14 19:38:55,163,20.0
31,2015-07-14 19:39:01,169,20.0
32,2015-07-14 19:39:06,174,20.0
33,2015-07-14 19:39:11,179,20.0
34,2015-07-14 19:39:13,181,20.0
35,2015-07-14 19:39:19,187,20.0
36,2015-07-14 19:39:25,193,20.0
37,2015-07-14 19:39:30,198,20.0
38,2015-07-14 19:39:35,203,20.0
39,2015-07-14 19:39:41,209,20.0
40,2015-07-14 19:39:46,214,20.0
41,2015-07-14 19:39:52,220,20.0
42,2015-07-14 19:39:57,225,20.0
43,2015-07-14 19:40:03,231,20.0
44,2015-07-14 19:40:09,237,20.0
45,2015-07-14 19:40:14,242,20.0
46,2015-07-14 19:40:20,248,20.0
47,2015-07-14 19:40:25,253,20.0
48,2015-07-14 19:40:30,258,20.0
49,2015-07-14 19:40:36,264,20.000999450683594
50,2015-07-14 19:40:42,270,20.0
51,2015-07-14 19:40:47,275,20.0
52,2015-07-14 19:40:52,280,20.0
53,2015-07-14 19:40:57,285,20.0
54,2015-07-14 19:41:03,291,20.0
55,2015-07-14 19:41:08,296,20.0
56,2015-07-14 19:41:13,301,20.0
57,2015-07-14 19:41:18,306,20.0
58,2015-07-14 19:41:23,311,20.0
59,2015-07-14 19:41:29,317,20.0
60,2015-07-14 19:41:35,323,20.0
61,2015-07-14 19:41:41,329,20.0
62,2015-07-14 19:41:46,334,20.0
63,2015-07-14 19:41:52,340,20.0
64,2015-07-14 19:41:57,345,20.0
65,2015-07-14 19:42:02,350,20.0
66,2015-07-14 19:42:08,356,20.0
67,2015-07-14 19:42:14,362,20.0
68,2015-07-14 19:42:20,368,20.0
69,2015-07-14 19:42:25,373,20.0
70,2015-07-14 19:42:30,378,20.0
71,2015-07-14 19:42:35,383,20.0
72,2015-07-14 19:42:40,388,20.0
73,2015-07-14 19:42:45,393,20.0
74,2015-07-14 19:42:51,399,20.0
75,2015-07-14 19:42:57,405,20.0
76,2015-07-14 19:43:02,410,20.0
77,2015-07-14 19:43:08,416,20.0
78,2015-07-14 19:43:13,421,20.0
79,2015-07-14 19:43:19,427,20.0
80,2015-07-14 19:43:25,433,20.0
81,2015-07-14 19:43:31,439,20.0
82,2015-07-14 19:43:37,445,20.0
83,2015-07-14 19:43:42,450,20.0
84,2015-07-14 19:43:47,455,20.0
85,2015-07-14 19:43:52,460,20.0
86,2015-07-14 19:43:57,465,20.0
87,2015-07-14 19:44:02,470,19.999000549316406
88,2015-07-14 19:44:07,475,20.0
89,2015-07-14 19:44:12,480,20.0
90,2015-07-14 19:44:18,486,20.0
91,2015-07-14 19:44:23,491,20.0
92,2015-07-14 19:44:30,498,20.0
93,2015-07-14 19:44:36,504,20.0
94,2015-07-14 19:44:42,510,20.0
95,2015-07-14 19:44:47,515,20.0
96,2015-07-14 19:44:53,521,20.0
97,2015-07-14 19:44:58,526,20.0
98,2015-07-14 19:45:03,531,20.0
99,2015-07-14 19:45:09,537,20.0
100,2015-07-14 19:45:14,542,20.0
101,2015-07-14 19:45:20,548,20.0
102,2015-07-14 19:45:25,553,20.0
103,2015-07-14 19:45:31,559,20.0
104,2015-07-14 19:45:36,564,20.0
105,2015-07-14 19:45:41,569,20.0
106,2015-07-14 19:45:46,574,20.0
107,2015-07-14 19:45:51,579,20.0
108,2015-07-14 19:45:56,584,20.0
109,2015-07-14 19:46:01,589,20.0
110,2015-07-14 19:46:06,594,20.0
111,2015-07-14 19:46:11,599,20.0
112,2015-07-14 19:46:17,605,20.0
113,2015-07-14 19:46:23,611,20.0
114,2015-07-14 19:46:29,617,20.0
115,2015-07-14 19:46:35,623,20.0
116,2015-07-14 19:46:40,628,20.0
117,2015-07-14 19:46:45,633,20.0
118,2015-07-14 19:46:51,639,20.0
119,2015-07-14 19:46:57,645,20.0
120,2015-07-14 19:47:03,651,20.0
121,2015-07-14 19:47:09,657,20.0
122,2015-07-14 19:47:15,663,20.0
123,2015-07-14 19:47:20,668,20.0
124,2015-07-14 19:47:26,674,20.0
125,2015-07-14 19:47:32,680,20.0
126,2015-07-14 19:47:38,686,20.0
127,2015-07-14 19:47:43,691,20.0
128,2015-07-14 19:47:48,696,20.0
129,2015-07-14 19:47:53,701,20.0
130,2015-07-14 19:47:58,706,20.0
131,2015-07-14 19:48:04,712,20.0
132,2015-07-14 19:48:09,717,20.0
133,2015-07-14 19:48:15,723,20.0
134,2015-07-14 19:48:21,729,20.0
135,2015-07-14 19:48:27,735,20.0
136,2015-07-14 19:48:33,741,20.0
137,2015-07-14 19:48:39,747,20.0
138,2015-07-14 19:48:44,752,20.0
139,2015-07-14 19:48:50,758,20.0
140,2015-07-14 19:48:55,763,20.0
141,2015-07-14 19:49:01,769,20.0
142,2015-07-14 19:49:06,774,20.0
143,2015-07-14 19:49:11,779,20.0
144,2015-07-14 19:49:16,784,20.0
145,2015-07-14 19:49:21,789,20.0
146,2015-07-14 19:49:26,794,20.0
147,2015-07-14 19:49:28,796,20.0
