,Time,Time(s),Temp(K)
0,2015-07-15 09:05:18,0,20.0
1,2015-07-15 09:05:24,6,20.0
2,2015-07-15 09:05:29,11,20.0
3,2015-07-15 09:05:34,16,20.0
4,2015-07-15 09:05:39,21,20.0
5,2015-07-15 09:05:45,27,20.0
6,2015-07-15 09:05:50,32,20.0
7,2015-07-15 09:05:55,37,20.0
8,2015-07-15 09:06:00,42,20.0
9,2015-07-15 09:06:06,48,20.0
10,2015-07-15 09:06:12,54,20.0
11,2015-07-15 09:06:18,60,20.0
12,2015-07-15 09:06:23,65,20.0
13,2015-07-15 09:06:28,70,20.0
14,2015-07-15 09:06:33,75,20.0
15,2015-07-15 09:06:39,81,19.999000549316406
16,2015-07-15 09:06:44,86,20.0
17,2015-07-15 09:06:50,92,19.999000549316406
18,2015-07-15 09:06:55,97,19.999000549316406
19,2015-07-15 09:07:01,103,20.0
20,2015-07-15 09:07:06,108,20.0
21,2015-07-15 09:07:11,113,20.0
22,2015-07-15 09:07:17,119,20.0
23,2015-07-15 09:07:22,124,20.0
24,2015-07-15 09:07:28,130,20.0
25,2015-07-15 09:07:34,136,20.0
26,2015-07-15 09:07:40,142,20.0
27,2015-07-15 09:07:45,147,20.0
28,2015-07-15 09:07:51,153,20.0
29,2015-07-15 09:07:56,158,20.0
30,2015-07-15 09:08:02,164,20.0
31,2015-07-15 09:08:07,169,20.0
32,2015-07-15 09:08:13,175,20.0
33,2015-07-15 09:08:18,180,20.0
34,2015-07-15 09:08:24,186,20.0
35,2015-07-15 09:08:29,191,20.0
36,2015-07-15 09:08:35,197,20.0
37,2015-07-15 09:08:41,203,20.0
38,2015-07-15 09:08:46,208,20.0
39,2015-07-15 09:08:51,213,20.0
40,2015-07-15 09:08:57,219,20.0
41,2015-07-15 09:09:03,225,20.0
42,2015-07-15 09:09:09,231,20.0
43,2015-07-15 09:09:14,236,20.0
44,2015-07-15 09:09:20,242,20.0
45,2015-07-15 09:09:26,248,20.0
46,2015-07-15 09:09:32,254,19.999000549316406
47,2015-07-15 09:09:38,260,19.999000549316406
48,2015-07-15 09:09:44,266,20.0
49,2015-07-15 09:09:49,271,20.0
50,2015-07-15 09:09:55,277,20.0
51,2015-07-15 09:10:00,282,20.0
52,2015-07-15 09:10:06,288,20.0
53,2015-07-15 09:10:12,294,20.0
54,2015-07-15 09:10:17,299,20.0
55,2015-07-15 09:10:22,304,20.0
56,2015-07-15 09:10:28,310,20.0
57,2015-07-15 09:10:34,316,20.0
58,2015-07-15 09:10:39,321,20.0
59,2015-07-15 09:10:44,326,20.0
60,2015-07-15 09:10:50,332,20.0
61,2015-07-15 09:10:56,338,20.0
62,2015-07-15 09:11:02,344,20.0
63,2015-07-15 09:11:07,349,20.0
64,2015-07-15 09:11:13,355,20.0
65,2015-07-15 09:11:18,360,19.999000549316406
66,2015-07-15 09:11:23,365,20.0
67,2015-07-15 09:11:29,371,20.0
68,2015-07-15 09:11:34,376,20.0
69,2015-07-15 09:11:40,382,20.0
70,2015-07-15 09:11:45,387,20.0
71,2015-07-15 09:11:51,393,20.0
72,2015-07-15 09:11:57,399,20.0
73,2015-07-15 09:12:02,404,20.0
74,2015-07-15 09:12:08,410,20.0
75,2015-07-15 09:12:14,416,20.0
76,2015-07-15 09:12:19,421,20.0
77,2015-07-15 09:12:24,426,20.000999450683594
78,2015-07-15 09:12:30,432,20.0
79,2015-07-15 09:12:36,438,20.0
80,2015-07-15 09:12:41,443,20.0
81,2015-07-15 09:12:47,449,20.0
82,2015-07-15 09:12:53,455,20.0
83,2015-07-15 09:12:59,461,20.0
84,2015-07-15 09:13:05,467,20.0
85,2015-07-15 09:13:11,473,20.0
86,2015-07-15 09:13:17,479,20.0
87,2015-07-15 09:13:22,484,20.0
88,2015-07-15 09:13:28,490,20.0
89,2015-07-15 09:13:34,496,20.0
90,2015-07-15 09:13:39,501,20.0
91,2015-07-15 09:13:45,507,20.0
92,2015-07-15 09:13:50,512,20.0
93,2015-07-15 09:13:55,517,20.0
94,2015-07-15 09:14:00,522,20.0
95,2015-07-15 09:14:06,528,20.0
96,2015-07-15 09:14:12,534,20.0
97,2015-07-15 09:14:18,540,20.0
98,2015-07-15 09:14:23,545,20.0
99,2015-07-15 09:14:28,550,20.0
100,2015-07-15 09:14:34,556,20.0
101,2015-07-15 09:14:39,561,20.0
102,2015-07-15 09:14:45,567,20.0
103,2015-07-15 09:14:50,572,20.0
104,2015-07-15 09:14:56,578,20.0
105,2015-07-15 09:15:02,584,20.0
106,2015-07-15 09:15:07,589,20.0
107,2015-07-15 09:15:12,594,20.0
108,2015-07-15 09:15:18,600,20.0
109,2015-07-15 09:15:23,605,20.0
110,2015-07-15 09:15:28,610,20.0
111,2015-07-15 09:15:34,616,20.0
112,2015-07-15 09:15:39,621,20.0
113,2015-07-15 09:15:44,626,20.0
114,2015-07-15 09:15:50,632,20.0
115,2015-07-15 09:15:55,637,20.0
116,2015-07-15 09:16:00,642,20.0
117,2015-07-15 09:16:06,648,20.0
118,2015-07-15 09:16:12,654,20.0
119,2015-07-15 09:16:17,659,20.0
120,2015-07-15 09:16:23,665,20.0
121,2015-07-15 09:16:28,670,20.0
122,2015-07-15 09:16:34,676,20.0
123,2015-07-15 09:16:39,681,20.0
124,2015-07-15 09:16:44,686,20.0
125,2015-07-15 09:16:49,691,20.0
126,2015-07-15 09:16:54,696,20.0
127,2015-07-15 09:16:59,701,20.0
128,2015-07-15 09:17:04,706,20.0
129,2015-07-15 09:17:09,711,20.0
130,2015-07-15 09:17:14,716,20.0
131,2015-07-15 09:17:19,721,20.0
132,2015-07-15 09:17:24,726,20.0
133,2015-07-15 09:17:29,731,20.0
134,2015-07-15 09:17:35,737,20.0
135,2015-07-15 09:17:41,743,20.0
136,2015-07-15 09:17:46,748,20.0
137,2015-07-15 09:17:52,754,20.0
138,2015-07-15 09:17:58,760,20.0
139,2015-07-15 09:18:03,765,20.0
140,2015-07-15 09:18:08,770,20.0
141,2015-07-15 09:18:13,775,20.0
142,2015-07-15 09:18:19,781,20.0
143,2015-07-15 09:18:25,787,20.0
144,2015-07-15 09:18:30,792,20.0
145,2015-07-15 09:18:35,797,20.0
146,2015-07-15 09:18:41,803,20.0
147,2015-07-15 09:18:46,808,20.0
148,2015-07-15 09:18:52,814,20.0
149,2015-07-15 09:18:57,819,20.0
150,2015-07-15 09:19:02,824,20.0
151,2015-07-15 09:19:07,829,20.0
152,2015-07-15 09:19:13,835,20.0
153,2015-07-15 09:19:18,840,20.0
154,2015-07-15 09:19:24,846,20.0
155,2015-07-15 09:19:29,851,20.0
156,2015-07-15 09:19:35,857,20.0
157,2015-07-15 09:19:40,862,20.0
158,2015-07-15 09:19:45,867,20.0
159,2015-07-15 09:19:50,872,20.0
160,2015-07-15 09:19:56,878,20.0
161,2015-07-15 09:20:02,884,20.0
162,2015-07-15 09:20:08,890,20.0
163,2015-07-15 09:20:13,895,20.0
164,2015-07-15 09:20:19,901,20.0
165,2015-07-15 09:20:25,907,20.0
166,2015-07-15 09:20:30,912,20.0
167,2015-07-15 09:20:36,918,20.0
