,Time,Time(s),Temp(K),Wavelength,QWP_Pos
0,2015-07-19 19:14:25,0,20.0,1055,0
1,2015-07-19 19:14:30,5,20.0,1055,0
2,2015-07-19 19:14:36,11,20.0,1055,0
3,2015-07-19 19:14:42,17,20.0,1055,0
4,2015-07-19 19:14:47,22,20.0,1055,0
5,2015-07-19 19:14:52,27,20.0,1055,0
6,2015-07-19 19:14:58,33,20.0,1055,0
7,2015-07-19 19:15:04,39,20.0,1055,0
8,2015-07-19 19:15:09,44,20.0,1055,0
9,2015-07-19 19:15:15,50,20.0,1055,0
10,2015-07-19 19:15:21,56,20.0,1055,0
11,2015-07-19 19:15:26,61,20.0,1055,0
12,2015-07-19 19:15:32,67,20.0,1055,0
13,2015-07-19 19:15:37,72,20.0,1055,0
14,2015-07-19 19:15:42,77,20.0,1055,0
15,2015-07-19 19:15:48,83,20.0,1055,0
16,2015-07-19 19:15:53,88,20.0,1055,0
17,2015-07-19 19:15:58,93,20.0,1055,0
18,2015-07-19 19:16:04,99,20.0,1055,0
19,2015-07-19 19:16:09,104,20.0,1055,0
20,2015-07-19 19:16:14,109,20.0,1055,0
21,2015-07-19 19:16:19,114,20.0,1055,0
22,2015-07-19 19:16:24,119,20.0,1055,0
23,2015-07-19 19:16:29,124,20.0,1055,0
24,2015-07-19 19:16:35,130,20.0,1055,0
25,2015-07-19 19:16:41,136,20.0,1055,0
26,2015-07-19 19:16:46,141,20.0,1055,0
27,2015-07-19 19:16:51,146,20.0,1055,0
28,2015-07-19 19:16:56,151,20.0,1055,0
29,2015-07-19 19:16:59,154,20.0,1055,0
30,2015-07-19 19:17:01,156,20.0,1055,0
31,2015-07-19 19:17:07,162,20.0,1055,0
32,2015-07-19 19:17:12,167,20.0,1055,0
33,2015-07-19 19:17:17,172,20.0,1055,0
34,2015-07-19 19:17:23,178,20.0,1055,0
35,2015-07-19 19:17:28,183,20.0,1055,0
36,2015-07-19 19:17:34,189,20.0,1055,0
37,2015-07-19 19:17:40,195,20.0,1055,0
38,2015-07-19 19:17:45,200,20.0,1055,0
39,2015-07-19 19:17:50,205,20.0,1055,0
40,2015-07-19 19:17:56,211,20.0,1055,0
41,2015-07-19 19:18:01,216,20.0,1055,0
42,2015-07-19 19:18:07,222,20.0,1055,0
43,2015-07-19 19:18:12,227,20.0,1055,0
44,2015-07-19 19:18:18,233,20.0,1055,0
45,2015-07-19 19:18:23,238,20.0,1055,0
46,2015-07-19 19:18:29,244,20.0,1055,0
47,2015-07-19 19:18:34,249,20.0,1055,0
48,2015-07-19 19:18:40,255,20.0,1055,0
49,2015-07-19 19:18:46,261,20.0,1055,0
50,2015-07-19 19:18:52,267,20.0,1055,0
51,2015-07-19 19:18:58,273,20.0,1055,0
52,2015-07-19 19:19:04,279,20.0,1055,0
53,2015-07-19 19:19:09,284,20.0,1055,0
54,2015-07-19 19:19:14,289,20.0,1055,0
55,2015-07-19 19:19:19,294,20.0,1055,0
56,2015-07-19 19:19:24,299,20.0,1055,0
57,2015-07-19 19:19:30,305,20.0,1055,0
58,2015-07-19 19:19:36,311,20.0,1055,0
59,2015-07-19 19:19:42,317,20.0,1055,0
60,2015-07-19 19:19:47,322,20.0,1055,0
