,Time,Time(s),Temp(K)
0,2015-07-15 14:47:34,0,20.0
1,2015-07-15 14:47:40,6,20.0
2,2015-07-15 14:47:46,12,20.0
3,2015-07-15 14:47:51,17,20.0
4,2015-07-15 14:47:56,22,20.0
5,2015-07-15 14:48:02,28,20.0
6,2015-07-15 14:48:08,34,20.0
7,2015-07-15 14:48:14,40,19.999000549316406
8,2015-07-15 14:48:19,45,20.0
9,2015-07-15 14:48:25,51,20.0
10,2015-07-15 14:48:31,57,19.999000549316406
11,2015-07-15 14:48:36,62,19.999000549316406
12,2015-07-15 14:48:42,68,20.0
13,2015-07-15 14:48:47,73,19.999000549316406
14,2015-07-15 14:48:52,78,20.0
15,2015-07-15 14:48:58,84,20.0
16,2015-07-15 14:49:03,89,20.0
17,2015-07-15 14:49:08,94,20.0
18,2015-07-15 14:49:13,99,20.0
19,2015-07-15 14:49:18,104,20.0
20,2015-07-15 14:49:23,109,20.0
21,2015-07-15 14:49:29,115,20.0
22,2015-07-15 14:49:34,120,20.0
23,2015-07-15 14:49:40,126,20.000999450683594
24,2015-07-15 14:49:45,131,20.0
25,2015-07-15 14:49:51,137,20.0
26,2015-07-15 14:49:56,142,20.000999450683594
27,2015-07-15 14:50:02,148,20.0
28,2015-07-15 14:50:07,153,20.0
29,2015-07-15 14:50:12,158,20.0
30,2015-07-15 14:50:17,163,20.0
31,2015-07-15 14:50:23,169,20.000999450683594
32,2015-07-15 14:50:28,174,20.0
33,2015-07-15 14:50:33,179,20.0
34,2015-07-15 14:50:39,185,20.0
35,2015-07-15 14:50:44,190,20.0
36,2015-07-15 14:50:49,195,20.0
37,2015-07-15 14:50:54,200,20.0
38,2015-07-15 14:50:59,205,20.0
39,2015-07-15 14:51:05,211,20.0
40,2015-07-15 14:51:10,216,19.999000549316406
41,2015-07-15 14:51:16,222,20.0
42,2015-07-15 14:51:22,228,20.0
43,2015-07-15 14:51:27,233,20.0
44,2015-07-15 14:51:33,239,20.0
45,2015-07-15 14:51:39,245,20.0
46,2015-07-15 14:51:44,250,20.0
47,2015-07-15 14:51:49,255,20.0
48,2015-07-15 14:51:55,261,20.0
49,2015-07-15 14:52:01,267,20.0
50,2015-07-15 14:52:06,272,20.0
51,2015-07-15 14:52:12,278,20.0
52,2015-07-15 14:52:18,284,20.000999450683594
53,2015-07-15 14:52:23,289,20.000999450683594
54,2015-07-15 14:52:28,294,20.0
55,2015-07-15 14:52:34,300,20.0
56,2015-07-15 14:52:39,305,20.0
57,2015-07-15 14:52:44,310,20.0
58,2015-07-15 14:52:49,315,20.0
59,2015-07-15 14:52:55,321,20.0
60,2015-07-15 14:53:00,326,20.0
61,2015-07-15 14:53:05,331,20.0
62,2015-07-15 14:53:10,336,20.0
63,2015-07-15 14:53:15,341,20.0
64,2015-07-15 14:53:20,346,20.0
65,2015-07-15 14:53:25,351,20.0
66,2015-07-15 14:53:30,356,20.0
67,2015-07-15 14:53:35,361,20.0
68,2015-07-15 14:53:41,367,20.0
69,2015-07-15 14:53:46,372,20.0
70,2015-07-15 14:53:52,378,20.0
71,2015-07-15 14:53:57,383,20.0
72,2015-07-15 14:54:02,388,20.0
73,2015-07-15 14:54:07,393,20.0
74,2015-07-15 14:54:12,398,20.0
75,2015-07-15 14:54:17,403,20.0
76,2015-07-15 14:54:23,409,20.000999450683594
77,2015-07-15 14:54:28,414,20.0
78,2015-07-15 14:54:33,419,20.0
79,2015-07-15 14:54:38,424,20.0
80,2015-07-15 14:54:43,429,20.0
81,2015-07-15 14:54:49,435,20.0
82,2015-07-15 14:54:55,441,20.0
83,2015-07-15 14:55:00,446,20.0
84,2015-07-15 14:55:06,452,20.0
85,2015-07-15 14:55:11,457,20.0
86,2015-07-15 14:55:17,463,20.0
87,2015-07-15 14:55:23,469,20.0
88,2015-07-15 14:55:28,474,20.0
89,2015-07-15 14:55:33,479,20.0
90,2015-07-15 14:55:39,485,20.0
91,2015-07-15 14:55:44,490,20.000999450683594
92,2015-07-15 14:55:50,496,20.0
93,2015-07-15 14:55:56,502,20.0
94,2015-07-15 14:56:01,507,20.0
95,2015-07-15 14:56:07,513,20.0
96,2015-07-15 14:56:12,518,20.0
97,2015-07-15 14:56:17,523,19.999000549316406
98,2015-07-15 14:56:22,528,19.999000549316406
99,2015-07-15 14:56:28,534,19.999000549316406
100,2015-07-15 14:56:33,539,20.0
101,2015-07-15 14:56:38,544,20.0
102,2015-07-15 14:56:44,550,20.0
103,2015-07-15 14:56:49,555,20.0
104,2015-07-15 14:56:54,560,20.0
105,2015-07-15 14:56:59,565,20.0
106,2015-07-15 14:57:05,571,20.0
107,2015-07-15 14:57:10,576,20.0
108,2015-07-15 14:57:16,582,20.0
109,2015-07-15 14:57:21,587,20.0
110,2015-07-15 14:57:26,592,20.0
111,2015-07-15 14:57:32,598,20.0
112,2015-07-15 14:57:37,603,20.000999450683594
113,2015-07-15 14:57:42,608,20.0
114,2015-07-15 14:57:47,613,20.0
115,2015-07-15 14:57:53,619,20.0
116,2015-07-15 14:57:59,625,20.0
117,2015-07-15 14:58:04,630,20.0
118,2015-07-15 14:58:09,635,19.99799919128418
119,2015-07-15 14:58:14,640,19.99799919128418
120,2015-07-15 14:58:20,646,19.99799919128418
121,2015-07-15 14:58:25,651,19.999000549316406
122,2015-07-15 14:58:31,657,19.99799919128418
123,2015-07-15 14:58:36,662,19.99799919128418
124,2015-07-15 14:58:42,668,19.99799919128418
125,2015-07-15 14:58:47,673,19.99799919128418
126,2015-07-15 14:58:53,679,19.99799919128418
127,2015-07-15 14:58:58,684,19.999000549316406
128,2015-07-15 14:59:03,689,19.99799919128418
129,2015-07-15 14:59:08,694,19.999000549316406
130,2015-07-15 14:59:13,699,19.99799919128418
131,2015-07-15 14:59:19,705,19.999000549316406
132,2015-07-15 14:59:25,711,19.999000549316406
133,2015-07-15 14:59:30,716,19.999000549316406
134,2015-07-15 14:59:35,721,19.999000549316406
135,2015-07-15 14:59:40,726,20.0
136,2015-07-15 14:59:46,732,20.0
137,2015-07-15 14:59:51,737,20.0
138,2015-07-15 14:59:56,742,20.0
139,2015-07-15 15:00:02,748,20.0
140,2015-07-15 15:00:08,754,20.0
141,2015-07-15 15:00:13,759,20.0
142,2015-07-15 15:00:19,765,20.0
143,2015-07-15 15:00:24,770,20.0
144,2015-07-15 15:00:29,775,20.0
145,2015-07-15 15:00:34,780,20.0
146,2015-07-15 15:00:39,785,20.0
147,2015-07-15 15:00:45,791,20.0
148,2015-07-15 15:00:50,796,20.0
149,2015-07-15 15:00:56,802,20.0
150,2015-07-15 15:01:02,808,20.0
151,2015-07-15 15:01:07,813,20.0
152,2015-07-15 15:01:12,818,20.0
153,2015-07-15 15:01:17,823,20.0
154,2015-07-15 15:01:22,828,20.0
155,2015-07-15 15:01:27,833,20.0
156,2015-07-15 15:01:33,839,20.0
157,2015-07-15 15:01:38,844,20.0
158,2015-07-15 15:01:43,849,19.999000549316406
159,2015-07-15 15:01:49,855,20.0
160,2015-07-15 15:01:54,860,19.999000549316406
161,2015-07-15 15:01:59,865,20.0
162,2015-07-15 15:02:04,870,20.0
163,2015-07-15 15:02:10,876,20.0
164,2015-07-15 15:02:16,882,20.0
165,2015-07-15 15:02:21,887,20.0
166,2015-07-15 15:02:27,893,20.0
167,2015-07-15 15:02:32,898,20.0
168,2015-07-15 15:02:38,904,20.0
169,2015-07-15 15:02:44,910,20.0
170,2015-07-15 15:02:49,915,20.0
171,2015-07-15 15:02:54,920,20.000999450683594
172,2015-07-15 15:03:00,926,20.0
173,2015-07-15 15:03:06,932,20.000999450683594
174,2015-07-15 15:03:11,937,20.0
175,2015-07-15 15:03:17,943,20.0
176,2015-07-15 15:03:23,949,20.0
177,2015-07-15 15:03:28,954,20.0
178,2015-07-15 15:03:34,960,20.0
179,2015-07-15 15:03:40,966,20.0
180,2015-07-15 15:03:45,971,20.0
181,2015-07-15 15:03:50,976,20.0
182,2015-07-15 15:03:56,982,20.0
183,2015-07-15 15:04:02,988,20.0
184,2015-07-15 15:04:08,994,20.0
185,2015-07-15 15:04:13,999,20.0
186,2015-07-15 15:04:18,1004,20.0
187,2015-07-15 15:04:23,1009,20.0
188,2015-07-15 15:04:29,1015,19.999000549316406
189,2015-07-15 15:04:35,1021,19.999000549316406
190,2015-07-15 15:04:41,1027,19.999000549316406
191,2015-07-15 15:04:46,1032,20.0
192,2015-07-15 15:04:51,1037,20.0
193,2015-07-15 15:04:57,1043,20.0
194,2015-07-15 15:05:03,1049,20.0
195,2015-07-15 15:05:08,1054,20.0
196,2015-07-15 15:05:13,1059,20.0
197,2015-07-15 15:05:18,1064,20.0
198,2015-07-15 15:05:24,1070,20.0
199,2015-07-15 15:05:30,1076,20.0
200,2015-07-15 15:05:35,1081,20.0
201,2015-07-15 15:05:41,1087,20.0
202,2015-07-15 15:05:47,1093,20.0
203,2015-07-15 15:05:53,1099,20.0
204,2015-07-15 15:05:58,1104,20.0
205,2015-07-15 15:06:04,1110,20.0
206,2015-07-15 15:06:09,1115,20.000999450683594
207,2015-07-15 15:06:15,1121,20.0
208,2015-07-15 15:06:21,1127,20.000999450683594
209,2015-07-15 15:06:26,1132,20.0
210,2015-07-15 15:06:31,1137,20.0
211,2015-07-15 15:06:36,1142,20.0
212,2015-07-15 15:06:42,1148,20.0
213,2015-07-15 15:06:47,1153,20.0
214,2015-07-15 15:06:53,1159,20.0
215,2015-07-15 15:06:59,1165,20.0
216,2015-07-15 15:07:05,1171,19.999000549316406
217,2015-07-15 15:07:11,1177,20.0
