,Time,Time(s),Temp(K),Wavelength,QWP_Pos
0,2015-07-19 20:49:12,0,20.0,1055,0
1,2015-07-19 20:49:18,6,20.0,1055,0
2,2015-07-19 20:49:23,11,20.0,1055,0
3,2015-07-19 20:49:29,17,20.0,1055,0
4,2015-07-19 20:49:34,22,20.0,1055,0
5,2015-07-19 20:49:39,27,20.0,1055,0
6,2015-07-19 20:49:44,32,20.0,1055,0
7,2015-07-19 20:49:50,38,20.0,1055,0
8,2015-07-19 20:49:55,43,20.0,1055,0
9,2015-07-19 20:50:00,48,20.0,1055,0
10,2015-07-19 20:50:05,53,20.0,1055,0
11,2015-07-19 20:50:10,58,20.0,1055,0
12,2015-07-19 20:50:15,63,20.0,1055,0
13,2015-07-19 20:50:20,68,20.0,1055,0
14,2015-07-19 20:50:25,73,20.0,1055,0
15,2015-07-19 20:50:30,78,20.0,1055,0
16,2015-07-19 20:50:35,83,20.0,1055,0
17,2015-07-19 20:50:40,88,20.0,1055,0
18,2015-07-19 20:50:45,93,20.0,1055,0
19,2015-07-19 20:50:51,99,20.0,1055,0
20,2015-07-19 20:50:56,104,20.0,1055,0
21,2015-07-19 20:51:02,110,20.0,1055,0
22,2015-07-19 20:51:07,115,20.0,1055,0
23,2015-07-19 20:51:12,120,20.0,1055,0
24,2015-07-19 20:51:18,126,20.0,1055,0
25,2015-07-19 20:51:23,131,20.0,1055,0
26,2015-07-19 20:51:28,136,20.0,1055,0
27,2015-07-19 20:51:33,141,20.0,1055,0
28,2015-07-19 20:51:38,146,20.0,1055,0
29,2015-07-19 20:51:43,151,20.0,1055,0
30,2015-07-19 20:51:49,157,20.0,1055,0
31,2015-07-19 20:51:55,163,20.0,1055,0
32,2015-07-19 20:52:01,169,20.0,1055,0
33,2015-07-19 20:52:06,174,20.0,1055,0
34,2015-07-19 20:52:12,180,20.0,1055,0
35,2015-07-19 20:52:18,186,20.0,1055,0
36,2015-07-19 20:52:24,192,20.0,1055,0
37,2015-07-19 20:52:29,197,20.0,1055,0
38,2015-07-19 20:52:35,203,20.0,1055,0
39,2015-07-19 20:52:40,208,20.0,1055,0
40,2015-07-19 20:52:45,213,20.0,1055,0
41,2015-07-19 20:52:50,218,20.0,1055,0
42,2015-07-19 20:52:55,223,20.0,1055,0
43,2015-07-19 20:53:01,229,20.0,1055,0
44,2015-07-19 20:53:06,234,20.0,1055,0
45,2015-07-19 20:53:12,240,20.0,1055,0
46,2015-07-19 20:53:17,245,20.0,1055,0
47,2015-07-19 20:53:22,250,20.0,1055,0
48,2015-07-19 20:53:27,255,20.0,1055,0
49,2015-07-19 20:53:32,260,20.0,1055,0
50,2015-07-19 20:53:38,266,20.0,1055,0
51,2015-07-19 20:53:43,271,20.0,1055,0
52,2015-07-19 20:53:49,277,20.0,1055,0
53,2015-07-19 20:53:55,283,20.0,1055,0
54,2015-07-19 20:54:00,288,20.0,1055,0
55,2015-07-19 20:54:05,293,20.0,1055,0
56,2015-07-19 20:54:11,299,20.0,1055,0
57,2015-07-19 20:54:16,304,20.0,1055,0
58,2015-07-19 20:54:21,309,20.0,1055,0
59,2015-07-19 20:54:26,314,20.0,1055,0
60,2015-07-19 20:54:31,319,20.0,1055,0
61,2015-07-19 20:54:37,325,20.0,1055,0
62,2015-07-19 20:54:42,330,20.0,1055,0
63,2015-07-19 20:54:48,336,20.0,1055,0
64,2015-07-19 20:54:53,341,20.0,1055,0
65,2015-07-19 20:54:59,347,20.0,1055,0
66,2015-07-19 20:55:04,352,20.0,1055,0
67,2015-07-19 20:55:10,358,20.0,1055,0
68,2015-07-19 20:55:15,363,20.0,1055,0
69,2015-07-19 20:55:20,368,20.0,1055,0
70,2015-07-19 20:55:26,374,20.0,1055,0
71,2015-07-19 20:55:31,379,20.0,1055,0
72,2015-07-19 20:55:37,385,20.0,1055,0
73,2015-07-19 20:55:42,390,20.0,1055,0
74,2015-07-19 20:55:48,396,20.0,1055,0
75,2015-07-19 20:55:53,401,20.0,1055,0
76,2015-07-19 20:55:59,407,20.0,1055,0
77,2015-07-19 20:56:04,412,20.0,1055,0
78,2015-07-19 20:56:09,417,20.0,1055,0
79,2015-07-19 20:56:14,422,20.0,1055,0
80,2015-07-19 20:56:19,427,20.0,1055,0
81,2015-07-19 20:56:24,432,20.0,1055,0
82,2015-07-19 20:56:30,438,20.0,1055,0
83,2015-07-19 20:56:36,444,20.0,1055,0
84,2015-07-19 20:56:41,449,20.0,1055,0
85,2015-07-19 20:56:46,454,20.0,1055,0
86,2015-07-19 20:56:52,460,20.0,1055,0
87,2015-07-19 20:56:57,465,20.0,1055,0
88,2015-07-19 20:57:02,470,20.0,1055,0
89,2015-07-19 20:57:07,475,20.0,1055,0
90,2015-07-19 20:57:13,481,20.0,1055,0
91,2015-07-19 20:57:18,486,20.0,1055,0
92,2015-07-19 20:57:23,491,20.0,1055,0
93,2015-07-19 20:57:28,496,20.0,1055,0
94,2015-07-19 20:57:33,501,20.0,1055,0
95,2015-07-19 20:57:38,506,20.0,1055,0
96,2015-07-19 20:57:44,512,20.0,1055,0
97,2015-07-19 20:57:49,517,20.0,1055,0
98,2015-07-19 20:57:54,522,20.0,1055,0
99,2015-07-19 20:58:00,528,20.0,1055,0
100,2015-07-19 20:58:05,533,20.0,1055,0
101,2015-07-19 20:58:11,539,20.0,1055,0
102,2015-07-19 20:58:16,544,20.0,1055,0
103,2015-07-19 20:58:21,549,20.0,1055,0
104,2015-07-19 20:58:26,554,20.0,1055,0
105,2015-07-19 20:58:32,560,20.0,1055,0
106,2015-07-19 20:58:37,565,20.0,1055,0
107,2015-07-19 20:58:42,570,20.0,1055,0
108,2015-07-19 20:58:47,575,20.0,1055,0
109,2015-07-19 20:58:53,581,20.0,1055,0
110,2015-07-19 20:58:59,587,20.0,1055,0
111,2015-07-19 20:59:05,593,20.0,1055,0
112,2015-07-19 20:59:10,598,20.0,1055,0
113,2015-07-19 20:59:16,604,20.0,1055,0
114,2015-07-19 20:59:22,610,20.0,1055,0
115,2015-07-19 20:59:28,616,20.0,1055,0
116,2015-07-19 20:59:34,622,20.0,1055,0
117,2015-07-19 20:59:39,627,20.0,1055,0
118,2015-07-19 20:59:45,633,20.0,1055,0
119,2015-07-19 20:59:50,638,20.0,1055,0
120,2015-07-19 20:59:56,644,20.0,1055,0
121,2015-07-19 21:00:02,650,20.0,1055,0
122,2015-07-19 21:00:08,656,20.0,1055,0
123,2015-07-19 21:00:13,661,20.0,1055,0
124,2015-07-19 21:00:18,666,20.0,1055,0
125,2015-07-19 21:00:23,671,20.0,1055,0
126,2015-07-19 21:00:29,677,20.0,1055,0
127,2015-07-19 21:00:35,683,20.0,1055,0
128,2015-07-19 21:00:40,688,20.0,1055,0
129,2015-07-19 21:00:46,694,20.0,1055,0
130,2015-07-19 21:00:51,699,20.0,1055,0
131,2015-07-19 21:00:56,704,20.0,1055,0
132,2015-07-19 21:01:01,709,20.0,1055,0
133,2015-07-19 21:01:07,715,20.0,1055,0
134,2015-07-19 21:01:12,720,20.0,1055,0
135,2015-07-19 21:01:17,725,20.0,1055,0
136,2015-07-19 21:01:23,731,20.0,1055,0
137,2015-07-19 21:01:28,736,20.0,1055,0
138,2015-07-19 21:01:34,742,20.0,1055,0
139,2015-07-19 21:01:39,747,20.0,1055,0
140,2015-07-19 21:01:45,753,20.0,1055,0
141,2015-07-19 21:01:50,758,20.0,1055,0
142,2015-07-19 21:01:56,764,20.0,1055,0
143,2015-07-19 21:02:01,769,20.0,1055,0
144,2015-07-19 21:02:07,775,20.0,1055,0
145,2015-07-19 21:02:13,781,20.0,1055,0
146,2015-07-19 21:02:19,787,20.0,1055,0
147,2015-07-19 21:02:25,793,20.0,1055,0
148,2015-07-19 21:02:31,799,20.0,1055,0
149,2015-07-19 21:02:36,804,20.0,1055,0
150,2015-07-19 21:02:42,810,20.0,1055,0
151,2015-07-19 21:02:47,815,20.0,1055,0
152,2015-07-19 21:02:53,821,20.0,1055,0
153,2015-07-19 21:02:59,827,20.0,1055,0
154,2015-07-19 21:03:05,833,20.0,1055,0
155,2015-07-19 21:03:10,838,20.0,1055,0
156,2015-07-19 21:03:16,844,20.0,1055,0
157,2015-07-19 21:03:21,849,20.0,1055,0
158,2015-07-19 21:03:26,854,20.0,1055,0
159,2015-07-19 21:03:31,859,20.0,1055,0
160,2015-07-19 21:03:37,865,20.0,1055,0
161,2015-07-19 21:03:43,871,20.0,1055,0
162,2015-07-19 21:03:48,876,20.0,1055,0
163,2015-07-19 21:03:53,881,20.0,1055,0
164,2015-07-19 21:03:59,887,20.0,1055,0
165,2015-07-19 21:04:04,892,20.0,1055,0
166,2015-07-19 21:04:09,897,20.0,1055,0
167,2015-07-19 21:04:14,902,20.0,1055,0
168,2015-07-19 21:04:19,907,20.0,1055,0
169,2015-07-19 21:04:25,913,20.0,1055,0
170,2015-07-19 21:04:30,918,20.0,1055,0
171,2015-07-19 21:04:35,923,20.0,1055,0
172,2015-07-19 21:04:40,928,20.0,1055,0
173,2015-07-19 21:04:46,934,20.0,1055,0
174,2015-07-19 21:04:51,939,20.0,1055,0
175,2015-07-19 21:04:56,944,20.0,1055,0
176,2015-07-19 21:05:01,949,20.0,1055,0
177,2015-07-19 21:05:06,954,20.0,1055,0
178,2015-07-19 21:05:11,959,20.0,1055,0
179,2015-07-19 21:05:16,964,20.0,1055,0
180,2015-07-19 21:05:21,969,20.0,1055,0
181,2015-07-19 21:05:27,975,20.0,1055,0
182,2015-07-19 21:05:32,980,20.0,1055,0
183,2015-07-19 21:05:37,985,20.0,1055,0
184,2015-07-19 21:05:42,990,20.0,1055,0
185,2015-07-19 21:05:48,996,20.0,1055,0
186,2015-07-19 21:05:53,1001,20.0,1055,0
187,2015-07-19 21:05:59,1007,20.0,1055,0
188,2015-07-19 21:06:04,1012,20.0,1055,0
189,2015-07-19 21:06:10,1018,20.0,1055,0
190,2015-07-19 21:06:15,1023,20.0,1055,0
191,2015-07-19 21:06:20,1028,20.0,1055,0
192,2015-07-19 21:06:25,1033,20.0,1055,0
193,2015-07-19 21:06:31,1039,20.0,1055,0
194,2015-07-19 21:06:36,1044,20.0,1055,0
195,2015-07-19 21:06:42,1050,20.0,1055,0
196,2015-07-19 21:06:47,1055,20.0,1055,0
197,2015-07-19 21:06:52,1060,20.0,1055,0
198,2015-07-19 21:06:57,1065,20.0,1055,0
199,2015-07-19 21:07:03,1071,20.0,1055,0
200,2015-07-19 21:07:08,1076,20.0,1055,0
201,2015-07-19 21:07:13,1081,20.0,1055,0
202,2015-07-19 21:07:19,1087,20.0,1055,0
203,2015-07-19 21:07:24,1092,20.0,1055,0
204,2015-07-19 21:07:29,1097,20.0,1055,0
205,2015-07-19 21:07:34,1102,20.0,1055,0
206,2015-07-19 21:07:40,1108,20.0,1055,0
207,2015-07-19 21:07:45,1113,20.0,1055,0
208,2015-07-19 21:07:50,1118,20.0,1055,0
209,2015-07-19 21:07:55,1123,20.0,1055,0
210,2015-07-19 21:08:00,1128,20.0,1055,0
211,2015-07-19 21:08:05,1133,20.0,1055,0
212,2015-07-19 21:08:11,1139,20.0,1055,0
213,2015-07-19 21:08:16,1144,20.0,1055,0
214,2015-07-19 21:08:21,1149,20.0,1055,0
215,2015-07-19 21:08:26,1154,20.0,1055,0
216,2015-07-19 21:08:32,1160,20.0,1055,0
217,2015-07-19 21:08:37,1165,20.0,1055,0
218,2015-07-19 21:08:42,1170,20.0,1055,0
219,2015-07-19 21:08:47,1175,20.0,1055,0
220,2015-07-19 21:08:52,1180,20.0,1055,0
221,2015-07-19 21:08:57,1185,20.0,1055,0
222,2015-07-19 21:09:02,1190,20.0,1055,0
223,2015-07-19 21:09:07,1195,20.0,1055,0
224,2015-07-19 21:09:13,1201,20.0,1055,0
225,2015-07-19 21:09:19,1207,20.0,1055,0
226,2015-07-19 21:09:25,1213,20.0,1055,0
227,2015-07-19 21:09:30,1218,20.0,1055,0
228,2015-07-19 21:09:35,1223,20.0,1055,0
229,2015-07-19 21:09:41,1229,20.0,1055,0
230,2015-07-19 21:09:47,1235,20.0,1055,0
231,2015-07-19 21:09:53,1241,20.0,1055,0
232,2015-07-19 21:09:58,1246,20.0,1055,0
233,2015-07-19 21:10:04,1252,20.0,1055,0
234,2015-07-19 21:10:09,1257,20.0,1055,0
235,2015-07-19 21:10:14,1262,20.0,1055,0
236,2015-07-19 21:10:19,1267,20.0,1055,0
237,2015-07-19 21:10:25,1273,20.0,1055,0
238,2015-07-19 21:10:31,1279,20.0,1055,0
239,2015-07-19 21:10:36,1284,20.0,1055,0
240,2015-07-19 21:10:41,1289,20.0,1055,0
241,2015-07-19 21:10:46,1294,20.0,1055,0
242,2015-07-19 21:10:52,1300,20.0,1055,0
243,2015-07-19 21:10:57,1305,20.0,1055,0
244,2015-07-19 21:11:03,1311,20.0,1055,0
245,2015-07-19 21:11:08,1316,20.0,1055,0
246,2015-07-19 21:11:13,1321,20.0,1055,0
247,2015-07-19 21:11:19,1327,20.0,1055,0
248,2015-07-19 21:11:24,1332,20.0,1055,0
249,2015-07-19 21:11:29,1337,20.0,1055,0
250,2015-07-19 21:11:35,1343,20.0,1055,0
251,2015-07-19 21:11:41,1349,20.0,1055,0
252,2015-07-19 21:11:46,1354,20.0,1055,0
253,2015-07-19 21:11:52,1360,20.0,1055,0
254,2015-07-19 21:11:57,1365,20.0,1055,0
255,2015-07-19 21:12:03,1371,20.0,1055,0
256,2015-07-19 21:12:08,1376,20.0,1055,0
257,2015-07-19 21:12:14,1382,20.0,1055,0
258,2015-07-19 21:12:20,1388,20.0,1055,0
259,2015-07-19 21:12:25,1393,20.0,1055,0
260,2015-07-19 21:12:31,1399,20.0,1055,0
261,2015-07-19 21:12:36,1404,20.0,1055,0
262,2015-07-19 21:12:41,1409,20.0,1055,0
263,2015-07-19 21:12:46,1414,20.0,1055,0
264,2015-07-19 21:12:51,1419,20.0,1055,0
265,2015-07-19 21:12:56,1424,20.0,1055,0
266,2015-07-19 21:13:01,1429,20.0,1055,0
267,2015-07-19 21:13:06,1434,20.0,1055,0
268,2015-07-19 21:13:12,1440,20.0,1055,0
269,2015-07-19 21:13:17,1445,20.0,1055,0
270,2015-07-19 21:13:22,1450,20.0,1055,0
271,2015-07-19 21:13:27,1455,20.0,1055,0
272,2015-07-19 21:13:33,1461,20.0,1055,0
273,2015-07-19 21:13:38,1466,20.0,1055,0
274,2015-07-19 21:13:43,1471,20.0,1055,0
275,2015-07-19 21:13:48,1476,20.0,1055,0
276,2015-07-19 21:13:53,1481,20.0,1055,0
277,2015-07-19 21:13:58,1486,20.0,1055,0
278,2015-07-19 21:14:04,1492,20.0,1055,0
279,2015-07-19 21:14:09,1497,20.0,1055,0
280,2015-07-19 21:14:14,1502,20.0,1055,0
281,2015-07-19 21:14:19,1507,20.0,1055,0
282,2015-07-19 21:14:25,1513,20.0,1055,0
283,2015-07-19 21:14:31,1519,20.0,1055,0
284,2015-07-19 21:14:36,1524,20.0,1055,0
285,2015-07-19 21:14:41,1529,20.0,1055,0
286,2015-07-19 21:14:46,1534,20.0,1055,0
287,2015-07-19 21:14:51,1539,20.0,1055,0
288,2015-07-19 21:14:56,1544,20.0,1055,0
289,2015-07-19 21:15:01,1549,20.0,1055,0
290,2015-07-19 21:15:07,1555,20.0,1055,0
291,2015-07-19 21:15:12,1560,20.0,1055,0
292,2015-07-19 21:15:17,1565,20.0,1055,0
293,2015-07-19 21:15:23,1571,20.0,1055,0
294,2015-07-19 21:15:28,1576,20.0,1055,0
295,2015-07-19 21:15:34,1582,20.0,1055,0
296,2015-07-19 21:15:39,1587,20.0,1055,0
297,2015-07-19 21:15:45,1593,20.0,1055,0
298,2015-07-19 21:15:51,1599,20.0,1055,0
299,2015-07-19 21:15:57,1605,20.0,1055,0
