,Time,Time(s),Temp(K)
0,2015-07-14 20:48:15,0,20.0
1,2015-07-14 20:48:20,5,20.0
2,2015-07-14 20:48:25,10,20.0
3,2015-07-14 20:48:30,15,20.0
4,2015-07-14 20:48:36,21,20.0
5,2015-07-14 20:48:41,26,20.000999450683594
6,2015-07-14 20:48:46,31,20.000999450683594
7,2015-07-14 20:48:51,36,20.000999450683594
8,2015-07-14 20:48:57,42,20.000999450683594
9,2015-07-14 20:49:03,48,20.000999450683594
10,2015-07-14 20:49:08,53,20.000999450683594
11,2015-07-14 20:49:14,59,20.000999450683594
12,2015-07-14 20:49:19,64,20.000999450683594
13,2015-07-14 20:49:24,69,20.000999450683594
14,2015-07-14 20:49:29,74,20.000999450683594
15,2015-07-14 20:49:35,80,20.000999450683594
16,2015-07-14 20:49:36,81,20.000999450683594
17,2015-07-14 20:49:41,86,20.000999450683594
18,2015-07-14 20:49:47,92,20.000999450683594
19,2015-07-14 20:49:53,98,20.000999450683594
20,2015-07-14 20:49:58,103,20.000999450683594
21,2015-07-14 20:50:04,109,20.000999450683594
22,2015-07-14 20:50:10,115,20.000999450683594
23,2015-07-14 20:50:16,121,20.000999450683594
24,2015-07-14 20:50:21,126,20.000999450683594
25,2015-07-14 20:50:26,131,20.000999450683594
26,2015-07-14 20:50:32,137,20.0
27,2015-07-14 20:50:37,142,20.0
28,2015-07-14 20:50:42,147,20.0
29,2015-07-14 20:50:48,153,20.0
30,2015-07-14 20:50:53,158,20.0
31,2015-07-14 20:50:59,164,20.0
32,2015-07-14 20:51:04,169,20.0
33,2015-07-14 20:51:10,175,20.0
34,2015-07-14 20:51:16,181,20.0
35,2015-07-14 20:51:21,186,20.0
36,2015-07-14 20:51:26,191,20.0
37,2015-07-14 20:51:32,197,20.0
38,2015-07-14 20:51:37,202,20.0
39,2015-07-14 20:51:43,208,20.0
40,2015-07-14 20:51:48,213,20.0
41,2015-07-14 20:51:54,219,20.0
42,2015-07-14 20:51:59,224,20.0
