,Time,Time(s),Temp(K)
0,2015-07-14 19:49:31,0,20.0
1,2015-07-14 19:49:37,6,20.0
2,2015-07-14 19:49:42,11,20.0
3,2015-07-14 19:49:47,16,20.0
4,2015-07-14 19:49:52,21,20.0
5,2015-07-14 19:49:58,27,19.999000549316406
6,2015-07-14 19:50:03,32,20.0
7,2015-07-14 19:50:09,38,20.0
8,2015-07-14 19:50:14,43,20.0
9,2015-07-14 19:50:19,48,20.0
10,2015-07-14 19:50:25,54,20.0
11,2015-07-14 19:50:30,59,20.0
12,2015-07-14 19:50:36,65,20.0
13,2015-07-14 19:50:41,70,20.0
14,2015-07-14 19:50:46,75,20.0
15,2015-07-14 19:50:51,80,20.0
16,2015-07-14 19:50:57,86,20.0
17,2015-07-14 19:51:02,91,20.0
18,2015-07-14 19:51:07,96,20.0
19,2015-07-14 19:51:13,102,20.0
20,2015-07-14 19:51:18,107,20.0
21,2015-07-14 19:51:23,112,20.0
22,2015-07-14 19:51:28,117,20.0
23,2015-07-14 19:51:34,123,20.0
24,2015-07-14 19:51:40,129,20.0
25,2015-07-14 19:51:45,134,20.0
26,2015-07-14 19:51:50,139,20.0
27,2015-07-14 19:51:55,144,20.0
28,2015-07-14 19:52:00,149,20.0
29,2015-07-14 19:52:05,154,20.0
30,2015-07-14 19:52:10,159,20.0
31,2015-07-14 19:52:15,164,20.0
32,2015-07-14 19:52:20,169,20.0
33,2015-07-14 19:52:25,174,20.0
34,2015-07-14 19:52:30,179,20.0
35,2015-07-14 19:52:35,184,20.0
36,2015-07-14 19:52:41,190,20.0
37,2015-07-14 19:52:47,196,20.0
38,2015-07-14 19:52:53,202,20.0
39,2015-07-14 19:52:58,207,20.0
40,2015-07-14 19:53:04,213,20.0
41,2015-07-14 19:53:10,219,20.0
42,2015-07-14 19:53:15,224,20.0
43,2015-07-14 19:53:20,229,20.0
44,2015-07-14 19:53:26,235,20.0
45,2015-07-14 19:53:31,240,20.0
