-0.5,0.990111,0
-0.499,0.990073,0
-0.498,0.990033,0
-0.497,0.989994,0
-0.496,0.989954,0
-0.495,0.989915,0
-0.494,0.989875,0
-0.493,0.989834,0
-0.492,0.989794,0
-0.491,0.989753,0
-0.49,0.989712,0
-0.489,0.989671,0
-0.488,0.989629,0
-0.487,0.989588,0
-0.486,0.989546,0
-0.485,0.989503,0
-0.484,0.989461,0
-0.483,0.989418,0
-0.482,0.989375,0
-0.481,0.989332,0
-0.48,0.989288,0
-0.479,0.989244,0
-0.478,0.9892,0
-0.477,0.989156,0
-0.476,0.989111,0
-0.475,0.989066,0
-0.474,0.989021,0
-0.473,0.988976,0
-0.472,0.98893,0
-0.471,0.988884,0
-0.47,0.988838,0
-0.469,0.988791,0
-0.468,0.988744,0
-0.467,0.988697,0
-0.466,0.98865,0
-0.465,0.988602,0
-0.464,0.988554,0
-0.463,0.988506,0
-0.462,0.988457,0
-0.461,0.988408,0
-0.46,0.988359,0
-0.459,0.988309,0
-0.458,0.988259,0
-0.457,0.988209,0
-0.456,0.988158,0
-0.455,0.988108,0
-0.454,0.988056,0
-0.453,0.988005,0
-0.452,0.987953,0
-0.451,0.987901,0
-0.45,0.987848,0
-0.449,0.987795,0
-0.448,0.987742,0
-0.447,0.987689,0
-0.446,0.987635,0
-0.445,0.98758,0
-0.444,0.987526,0
-0.443,0.987471,0
-0.442,0.987416,0
-0.441,0.98736,0
-0.44,0.987304,0
-0.439,0.987247,0
-0.438,0.987191,0
-0.437,0.987133,0
-0.436,0.987076,0
-0.435,0.987018,0
-0.434,0.98696,0
-0.433,0.986901,0
-0.432,0.986842,0
-0.431,0.986782,0
-0.43,0.986722,0
-0.429,0.986662,0
-0.428,0.986601,0
-0.427,0.98654,0
-0.426,0.986479,0
-0.425,0.986417,0
-0.424,0.986354,0
-0.423,0.986291,0
-0.422,0.986228,0
-0.421,0.986164,0
-0.42,0.9861,0
-0.419,0.986036,0
-0.418,0.985971,0
